source_id	target_id	target_title
215415	43778	日本央行行长黑田东彦：在影响全球展望的风险中，我尤其关注一些国家的保护主义趋势和地缘政治风险。
215415	286981	韩国央行：地缘政治和贸易保护主义给经济带来风险。
215415	413605	摩根士丹利：地缘政治风险将继续影响油价原油市场收紧以及全球原油库存下降使得地缘政治风险对油价产生更大的影响。在过去几年内，油价对地缘政治风险已经“较为免疫”，但全球经济增长及油市再平衡改变了这一局面。近期伊拉克和伊朗间的紧张局势使得市场担忧两国原油出口量可能受到影响，从而支撑油价。预计全球地缘政治风险将持续支撑油价。
215415	76574	标普：朝鲜半岛地缘政治风险不会加剧。
215415	433012	韩国央行：贸易保护主义和地缘政治风险给经济增长带来风险。
215415	268895	"东盟：贸易保护主义、地缘政治可能使全球复苏脱轨。
215415	188172	受地缘政治风险影响，印度NIFTY指数跌幅扩大至0.9%。
215415	220330	加拿大央行：前景展望受限于“不稳定性”，包括地缘政治不确定性和北美自贸协定重商的影响。
215415	426173	瑞银董事长韦伯：当前主要风险是地缘政治风险，很难进行预估。
215415	326434	高盛：地缘政治对油市的带来的风险已经加剧。
215415	410923	惠誉：朝鲜半岛长期僵持带来的地缘政治风险继续影响韩国的评级。
215415	78909	澳洲联储助理主席Luci Ellis:亚洲地缘政治风险走高，欧元区地缘政治不确定性有所降低。
215415	164009	IMF主席拉加德：全球经济面临贸易局势紧张、金融市场不确定性升温和地缘政治不确定性等挑战。
215415	41729	"法国总理瓦尔斯：希腊退欧将会造成地缘政治方面的后果，影响到全球经济。
215415	456655	高盛：这是因为GDP增速稳定，美联储加息以及地缘政治风险的消退。
215415	41426	穆迪：亚洲各种下行风险仍明显，包括金融环境收紧、贸易保护主义升温风险及地缘政治紧张。2018年日本经济将维持正面的增长势头。
238209	97593	美国地质勘探局：日本硫磺岛东北偏北78公里处发生5.2级地震。
238209	270700	美国地质勘查局：菲律宾棉兰老岛东南方向308千米处发生5.9级地震，震源深度53千米。
238209	234661	美国地质勘探局：印尼辛那邦东南偏南136千米处发生5.2级地震。
238209	272696	美国地质勘查局：菲律宾棉兰老岛东南方向308千米处发生5.9级地震，震源深度53千米
238209	450982	美国地质勘探局：巴布亚新几内亚西南方向110千米处发生5.2级地震。
238209	281954	美国地质勘探局：印尼辛那邦东南偏南136千米处发生5.2级地震
238209	396405	美国地质勘查局：新西兰Raoul岛东南偏南148公里处发生5.2级地震。
238209	216874	美国地质勘探局：巴布亚新几内亚西南方向110千米处发生5.2级地震
238209	52587	美国地质勘探局：日本父岛北部244千米处发生5.2级地震。
238209	161180	美国地质勘探局：巴布亚新几内亚城市莱城东南方向34千米处发生5.6级地震。
238209	384169	美国地质勘探局：日本父岛北部244千米处发生5.2级地震
238209	295109	美国地质勘查局：印尼城镇莫利巴古西北偏西34千米处发生5.2级地震。
238209	472034	美国地质勘查局：日本冲绳县平良市以北76公里处发生5.2级地震。
238209	90955	美国地质勘查局：印尼城镇莫利巴古西北偏西34千米处发生5.2级地震
238209	443439	美国地质勘探局：瓦利斯与福图纳群岛东南偏南方向275千米处发生5.0级地震。
238209	67802	美国地质勘探局：日本东京都八丈町东南以东177千米处发生5.3级地震。
238209	353553	美国地质勘探局：日本东京都八丈町东南以东177千米处发生5.3级地震
238209	451827	美国地质勘探局：伊拉克Mandali发生东南偏东14千米处发生5级地震。
238209	200001	美国地质勘探局：日本浪江町(Namie)东南以东70公里处发生5.2级地震。
238209	159771	美国地质勘探局：台湾地区恒春镇东南以东63千米处发生5.0级地震。
246035	281855	安盛投资高级经济学家Page：预计美联储将在2018年加息4次，美国失业率将降低至3.7%；预计美国2018年薪资增速将达3%。
246035	421575	安盛投资高级经济学家Page：预计美联储将在2018年加息4次，美国失业率将降低至3.7%；预计美国2018年薪资增速将达3%
246035	155075	安盛投资高级经济学家Page：预计美国2018年薪资增速将达3%。
246035	213518	安盛投资高级经济学家Page：预计未来数年美国将维持稳定增速。
246035	325467	安盛投资高级经济学家Page：美元走弱将“加剧”。
246035	394726	高盛首席经济学家：预计2018年美联储将加息4次。
246035	220030	高盛首席经济学家：预计2018年美联储将加息4次
246035	246931	据路透：美联储威廉姆斯预计美国失业率将在2018年下滑至3.7%，低于美联储达成的共识。
246035	58625	摩根大通：预计美联储2018年将加息4次。
246035	200049	摩根大通：预计2018年美联储将加息4次。
246035	274479	摩根大通：依旧预计美联储今年加息4次；依旧预计美联储在2019年加息四次；将美国2018年GDP增速预期提高至2.6%，2019年提高至1.9%
246035	122991	美联储梅斯特：预计2018年美联储大约加息4次。
246035	471762	美银预计加拿大央行在2018年将加息4次。
246035	182035	市场研究机构IHS MARKIT：预计美联储2018年将加息4次。
246035	199518	华尔街日报调查：经济学家预计2018年美联储将加息三次，2019年加息两次。
246035	422915	美联储威廉姆斯：预计美国失业率将在今年晚些时候降至3.7%。
246035	335066	摩根大通：上修美联储2018年加息次数的预期至4次，而美国10月非农就业报告发布前预计会加息3次。
246035	246508	摩根大通：预计美联储2019年将加息4次。
246035	139339	美国旧金山联储主席Williams：基本假设是，美联储到2018年年底将加息4次。
246035	397106	贝莱德：预计2018年美联储将加息3次。
247997	263285	德国地学研究中心GFZ：麦夸里岛以西地区发生6.0级地震。
247997	200145	德国地学研究中心GFZ：挪威布韦岛地区发生6.0级地震
247997	6062	德国地学研究中心GFZ：挪威布韦岛地区发生6.0级地震。
247997	109267	德国地学研究中心GFZ：斐济群岛地区发生6.0级地震。
247997	163389	德国地学研究中心GFZ：马里亚纳群岛南部发生6.0级地震。
247997	235778	德国地学研究中心GFZ：厄瓜多尔近海发生6.0级地震。
247997	343658	据德国地学研究中心：新西兰Kermadec岛发生6.0级地震
247997	243582	德国地学研究中心GFZ：太平洋西北部加罗林群岛密克罗尼西亚联邦以西发生6.7级地震。
247997	69291	德国地学中心：印度尼西亚塞兰岛发生6.0级地震。
247997	145261	德国地学研究中心GFZ：墨西哥中部地区发生7.1级地震。
247997	158882	德国地学研究中心GFZ：巴布亚新几内亚发生6.2级地震
247997	45097	德国地学研究中心GFZ：巴布亚新几内亚发生6.2级地震。
247997	212834	德国地学研究中心GFZ：伊朗中北部发生6.3级地震
247997	341809	德国地学研究中心GFZ：中国台湾地区发生6.1级地震。
247997	369880	德国地学研究中心GFZ：千岛群岛发生6.1级地震。
247997	168331	德国地学研究中心GFZ：阿富汗兴都库什山脉地区发生6.1级地震。
247997	429934	德国地学研究中心GFZ：伊朗北部与中部地区发生6.1级地震。
247997	87354	德国地学研究中心GFZ：巴布新几内亚发生6.5级地震。
247997	187686	德国地学研究中心GFZ：伊朗中北部发生6.3级地震。
247997	301108	德国地学研究中心GFZ：印尼爪哇岛发生6.4级地震。
261419	3684	爱尔兰外长科夫尼：需要看到脱欧谈判第二阶段取得进展。
261419	302175	爱尔兰外长科夫尼：脱欧谈判进展非常积极。
261419	109561	爱尔兰外长科夫尼：英国脱欧很有可能在12月取得进展。
261419	56981	爱尔兰外长科夫尼：英国脱欧谈判只进行了一半。
261419	84254	爱尔兰外长科夫尼：英国需要在脱欧谈判中妥协。
261419	472401	爱尔兰外长科夫尼：爱尔兰支持脱欧谈判进入第二阶段。
261419	288910	爱尔兰外长科夫尼：爱尔兰不会跟随英国脱欧。
261419	461960	爱尔兰外长科夫尼：如果未就防止爱尔兰“硬边境”取得足够进展，英国不能将脱欧谈判推进至下一阶段。
261419	400111	爱尔兰外长科夫尼：脱欧谈判应当进入第二阶段。
261419	425241	爱尔兰外长科夫尼：需要取得“充足进展”以推进第二阶段的谈判。
261419	23544	爱尔兰外长科夫尼：如果未就防止爱尔兰“硬边境”取得足够进展，英国不能将脱欧谈判推进至下一阶段
261419	206919	爱尔兰外长科夫尼：爱尔兰支持脱欧谈判进入第二阶段
261419	77448	爱尔兰外长科夫尼：希望能帮助推进脱欧谈判。
261419	311689	爱尔兰外长科夫尼：爱尔兰不会跟随英国脱欧
261419	438558	爱尔兰外长科夫尼：英国脱欧谈判处在“非常困难的阶段”。
261419	172504	爱尔兰外长科夫尼：随着谈判不断进展，爱尔兰将会是英国最密切的朋友。
261419	125814	爱尔兰外长科夫尼：英国脱欧需要长时间的过渡期。
261419	193163	"爱尔兰外长科夫尼：英国需要在脱欧谈判中妥协； 
261419	376708	爱尔兰外长科夫尼：对爱尔兰而言，进入脱欧谈判第二阶段是好事。
261419	309602	爱尔兰外长科夫尼：尚未能推进至脱欧谈判的第二阶段。
276555	391952	美联储候任主席鲍威尔：薪资并未显示劳动力市场过热
276555	357076	美联储杜德利：预计美国就业市场将进一步收紧，薪资增速也将加快。
276555	459161	美联储主席鲍威尔：美联储认为近期金融环境收紧不会严重压制经济前景、就业和通胀。
276555	258894	美联储主席耶伦：即将公布的薪资数据将显示薪资上行压力仅是温和的。
276555	105418	美联储主席鲍威尔：就业参与率基本保持不变，就业市场表现强劲。
276555	128316	美联储褐皮书：就业温和增长，劳动力市场普遍收紧
276555	214651	美联储经济状况褐皮书：尽管就业市场紧俏，多数地区薪资增速温和。
276555	121572	美联储候任主席鲍威尔：薪资并没有表明劳动力市场出现紧缩。
276555	236990	美联储候任主席鲍威尔：薪资没有反映经济过热。
276555	413734	美联储主席鲍威尔：薪资应该会加速增长。
276555	78545	美联储提名主席鲍威尔：薪资方面并无迹象表明劳动力市场过热。
276555	70051	耶伦：就业市场进一步收紧将提振薪资增长。
276555	142543	美联储主席鲍威尔：活跃的就业市场将支撑收入和支出。
276555	146898	美联储主席耶伦：就业增长维持温和增速。
276555	401792	美联储主席鲍威尔：预计今年薪资将出现增长。
276555	37309	美联储主席耶伦：预计就业市场将会趋紧，薪资将会缓慢增长。
276555	103188	"美联储主席耶伦：薪资上涨乃就业市场大体健康的信号。
276555	384636	美联储卡普兰：我们都知道美国就业市场正在收紧。
276555	478867	美国纽约联储主席杜德利：预计美国就业市场将进一步收紧，薪资增速也将加快
276555	239799	美联储主席鲍威尔：强劲的就业市场将支持家庭收入和支出增长。
279555	316603	美国地质勘探局：印尼Amahusu以南18公里处发生5.0级地震。
279555	433868	美国地质勘探局：智利西部148千米处发生5.0级地震。
279555	15418	美国地质勘探局：新喀里多尼亚以东81公里处发生5.0级地震。
279555	78644	美国地质勘探局：所罗门群岛的Lata以南76公里处发生5.0级地震。
279555	232545	美国地质勘探局：秘鲁Lebu西南以西40公里处发生5.6级地震。
279555	331722	美国地质勘探局：智利西部148千米处发生5.0级地震
279555	173390	美国地质勘探局：巴布亚新几内亚西部185公里处发生5级地震。
279555	88007	美国地质勘探局：巴布亚新几内亚城市波尔盖拉西南89公里处发生5.0级地震。
279555	381983	美国地质勘探局：中国台湾地区花莲县东北偏东21公里处发生5.0级地震。
279555	11893	美国地质勘探局：秘鲁普基奥西南150公里处发生7级地震。
279555	90523	美国地质勘探局：秘鲁帕拉卡斯南部67公里处发生5.7级地震。
279555	217675	美国地质勘探局：美国阿拉斯加州城市科迪亚克东南283公里处发生5.0级地震。
279555	480969	美国地质勘探局：巴布亚新几内亚西部185公里处发生5级地震
279555	463361	美国地质勘探局：巴布亚新几内亚城市门迪西南偏西62公里处发生5.0级地震。
279555	8986	美国地质勘探局：秘鲁普基奥西南150公里处发生7级地震
279555	400628	美国地质勘探局：秘鲁帕拉卡斯南部67公里处发生5.7级地震
279555	42704	美国地质勘探局：美国阿拉斯加州城市科迪亚克东南283公里处发生5.0级地震
279555	221789	美国地质勘探局：巴布亚新几内亚城市Mendi西部96公里处发生5.2级地震。
279555	90387	美国地质勘探局：秘鲁Acari地区南部48千米处发生5.4级地震。
279555	204449	美国地质勘探局：秘鲁Acari地区南部46千米处发生5.3级地震。
281603	471177	据韩联社：朝鲜代表团抵达韩国入境管理处并观看艺术表演会场。
281603	127478	据韩联社：朝鲜代表团将出访韩国平昌。
281603	472094	据韩联社：朝鲜提议向残奥会派遣代表团。
281603	458554	据外媒：美国与朝鲜将不会在冬奥会期间举行最高层会晤。
281603	337500	据韩联社：朝鲜方面称将在美国举行大型军演期间继续展开核计划。
281603	148472	据韩联社：朝鲜将派遣高级别代表团参与冬奥会。
281603	388437	据韩联社：韩国与朝鲜代表团将使用同一面旗帜进入冬奥会开幕式。
281603	420931	据韩联社：韩国统一部部长迎接朝鲜代表团的到来。
281603	265047	据韩联社：美国方面未有计划在冬奥会上与朝鲜官员会面。
281603	310203	据韩联社：朝鲜将和韩国商讨冬奥会代表团相关事宜。
281603	147420	据韩联社：朝鲜提议向残奥会派遣代表团
281603	308145	据外媒：美国与朝鲜将不会在冬奥会期间举行最高层会晤
281603	133603	据韩联社：朝鲜方面同意与韩国组建女子冰球队。
281603	237357	据韩联社：朝鲜方面称将在美国举行大型军演期间继续展开核计划
281603	425481	新华社快讯：据韩联社９日报道，朝鲜在当天举行的韩朝高级别会谈中表示将派高级别代表团、朝鲜民族奥林匹克委员会代表团参加平昌冬奥会。
281603	171402	据韩联社：朝鲜高级别代表团由最高人民会议委员长金永南率领。
281603	449275	据韩联社：朝鲜代表团长官称会议“将进展良好”。
281603	428550	据韩联社：韩国总统文在寅或将与朝鲜最高人民会议常委会委员长金永南会晤。
281603	288360	据韩联社9日报道，朝鲜在当天举行的韩朝高级别会谈中表示将派高级别代表团、朝鲜民族奥林匹克委员会代表团参加平昌冬奥会。（新华社）
281603	229223	据韩联社：朝鲜将派代表团参加3月7日的残奥会。
286775	55675	俄罗斯石油运输公司：由于暴风雪，novorossiisk港口的原油装载暂停。
286775	474217	俄罗斯石油运输公司：诺沃西比尔斯克（(Novorossiysk）港口因暴风暂停装载原油。
286775	245007	俄罗斯石油运输公司：俄罗斯科兹米诺油港因暴风雪暂停原油装运，预计可能在明日恢复。
286775	477836	俄罗斯石油运输公司：由于风暴，诺沃西比尔斯克（(Novorossiysk）港口将暂停石油装载。
286775	360360	据外媒：俄罗斯石油运输公司TRANSNEFT表示，由于暴风警告，俄罗斯东部新罗西斯克港口原油装载暂停。
286775	147327	俄罗斯国家石油管道运输公司（Transneft）：受风暴影响，NOVOROSSIYSK港口及Primorsk港口的原油装船活动停止。
286775	236506	俄罗斯石油运输公司：俄罗斯主要港口Novorossiisk的原油出口运作在风暴过后恢复。
286775	118348	俄罗斯石油运输公司：因诺沃罗西斯克港口遭遇风暴，原油运输延迟。
286775	412702	俄罗斯石油管道运输公司：从俄罗斯太平洋港口科兹米诺港出口的原油将恢复。
286775	37953	俄罗斯石油运输公司：因诺沃罗西斯克港口遭遇风暴，原油运输延迟
286775	477967	俄罗斯国家石油管道运输公司：新罗西斯克港口的石油装载工作将风暴警告解除后开始恢复。
286775	81689	据外媒：俄罗斯石油公司据称将在12月装载俄罗斯混合原油ESPO。
286775	328637	据外媒：由于风暴，俄罗斯KOZMINO港口将暂停原油装载；该风暴可能持续至12月13日。
286775	407868	据外媒：俄罗斯石油运输公司预计俄罗斯太平洋KOZMINO港口将在本周三恢复运作。
286775	460103	据外媒：俄罗斯石油公司据称将在12月装载俄罗斯混合原油ESPO
286775	298859	俄罗斯石油运输公司预计，2015年向中国出口原油3640万吨。
286775	342662	"利比亚国家石油公司官员：Ras Lanuf港口结束2014年以来的关停状态，并开始装载原油。
286775	284732	俄罗斯国家石油管道运输公司CEO：俄罗斯可能自三月起启动原油减产。（国际文传电讯社）
286775	163083	据外媒：俄罗斯石油运输公司TRANSNEFT警告称乌拉尔原油的质量将达到临界水平。
286775	97718	"利比亚国家石油公司主席：利比亚将尽快解除原油出口的不可抗力，恢复被控港口的原油出口活动。
299355	450319	【提示】此前美国指责伊朗，称其向也门胡塞武装提供武器。
299355	54420	据外媒：沙特大使称伊朗还在为也门胡塞武装提供武器。
299355	82342	伊朗革命卫队一名高级官员称：伊朗将致力于发展弹道导弹，即便美国借此制裁更多伊朗公司。
299355	442795	【多国联军宣布关闭也门所有对外通道以阻止伊朗运送武器】4日胡塞武装向利雅得国际机场方向发射一枚弹道导弹。沙特防空部队成功拦截并将其摧毁，这是胡塞武装首次将导弹打到沙特首都。军事专家分析认定该导弹由伊朗制造，胡塞武装7月27日向沙特麦加方向发射的弹道导弹也被认定由伊朗制造。沙特领导的多国联军5日晚宣布，为阻止伊朗向也门胡塞武装运送导弹等军火，自即日起关闭也门通往外部的陆地、海上和空中通道。（新华社）
299355	351062	也门胡塞武装：向沙特首都利雅得发射了一枚弹道导弹。
299355	447280	【提示】11月，也门胡塞武装向沙特首都发射了一枚导弹，被沙特军方拦截，沙特王储曾因此指责伊朗“直接侵略”沙特。
299355	185238	白宫：谴责伊朗支持的胡塞武装分子用导弹袭击也门。
299355	270160	据沙特国家通讯社SPA：沙特称乐见美国在报告中对伊朗向也门胡塞组织提供武器一事的立场。
299355	352817	美国驻联合国大使黑莉：也门胡塞武装射往沙特的导弹就是“伊朗制造的”。
299355	313846	伊朗总统鲁哈尼：伊朗革命卫队在伊朗民众中很受欢迎。
299355	479773	据伊朗学生通讯社(ISNA)：伊朗革命卫队称，伊朗境内示威游行已经结束。
299355	234849	据伊朗法斯通讯社：伊朗革命卫队高级官员警告欧洲，如果威胁德黑兰，伊朗革命卫队将把导弹射程增加到2000公里以上。
299355	278149	据外媒：沙特王储表示胡塞武装的袭击指向伊朗侵略行动。
299355	443161	据外媒：伊朗革命卫队司令称伊朗已经准备好帮助巴勒斯坦军队。
299355	476889	美国空军：清楚也门的弹道导弹能力是伊朗提供的。
299355	427765	据伊朗学生通讯社(ISNA)：伊朗革命卫队称，伊朗境内示威游行已经结束
299355	132627	美国国防部：沙特表示伊朗在也门扮演着“邪恶角色”以及对胡塞武装提供导弹系统的支持，美方对此声明表示欢迎。
299355	46499	白宫：谴责伊朗支持的胡塞武装分子用导弹袭击沙特。
299355	280588	美国财政部：将伊朗革命卫队列入制裁名单。
299355	101449	据路透：伊朗革命卫队称伊朗人民和安全部队彻底击败了外国敌对势力煽动的骚乱。
303297	29475	俄罗斯外交部：俄罗斯外长拉夫罗夫向美国国务卿蒂勒森表示，不能接受朝鲜地区局势升级。
303297	96811	俄罗斯外长拉夫罗夫：俄罗斯方面谴责朝鲜的导弹试射，但美国似乎希望激怒平壤使局势升级。
303297	203470	俄罗斯外长拉夫罗夫：俄罗斯就朝鲜半岛局势升级向美国发出警告。
303297	468974	俄罗斯外长拉夫罗夫：美国与韩国应该进一步就稳定朝鲜局势作出努力。
303297	280582	俄罗斯外长拉夫罗夫：朝鲜局势需要外交手段。
303297	51991	美国财长努钦：美国将呼吁俄罗斯就朝鲜局势采取更多的行动。
303297	73586	据外媒：弗林在美国对俄罗斯实施制裁后，曾要求俄罗斯大使不要让局势升级。
303297	277555	俄罗斯外交部：俄罗斯外长拉夫罗夫表示，美国军演和激进言论导致了朝鲜半岛局势升级。
303297	216196	白宫：美国总统特朗普和俄罗斯总统普京就合作解决朝鲜危险局势进行了讨论。
303297	242578	据俄罗斯卫星网：俄外交部消息称，俄罗斯呼吁美国和朝鲜放弃采取可导致朝鲜半岛局势激化的举措。
303297	347593	俄罗斯总统普京：阿富汗的局势持续恶化，但如果没有美国的存在，该地区的局势将更加恶化。
303297	129450	朝鲜常驻联合国副代表金利龙：平壤已经准备好回应美国的任何军事计划。美国造成了危险的地区局势，核战争可随时爆发。（俄罗斯卫星网）
303297	197302	印度军方领导人：如果洞朗地区局势升级，印度将做好应对准备。
303297	433617	美国总统特朗普：不能再容忍朝鲜局势继续发酵。
303297	423594	俄罗斯能源部长诺瓦克：俄罗斯油企或继续在伊拉克进行工作，即使该地区局势紧张。
303297	310772	白宫：美国总统特朗普和俄罗斯总统普京就合作解决朝鲜危险局势进行了讨论
303297	444614	据俄罗斯卫星网：俄外交部表示，温哥华朝鲜问题会议对朝鲜半岛局势正常化有损无益。
303297	143715	美国国务卿蒂勒森：过去11个月来，朝鲜局势没有发生太大变化，甚至可能会恶化。
303297	36158	日本首相安倍晋三：朝鲜方面曾经利用谈判来争取开发武器的时间。
303297	231438	弗林在美国对俄罗斯制裁后曾经要求俄罗斯大使不要让局势升级。因向FBI说谎其将面临最高5年有期徒刑及25万美元罚款。
309796	348868	美联储候任主席鲍威尔：如果通胀低迷，可以放缓加息速度。
309796	346308	美联储Kaplan：如果我们在通胀上等待更多证据，可能就会滞后于形势。
309796	433659	美联储卡普兰：如果我们在通胀上等待更多证据，可能就会滞后于形势。
309796	260140	美联储主席耶伦：促使通胀达到目标是首要目标。
309796	240226	美国达拉斯联储主席Kaplan：如果我们等待实际通胀，可能会太晚。
309796	211091	美联储主席鲍威尔：通胀可能将在某些时候高于2%。
309796	174799	美联储主席鲍威尔：美联储的对称性通胀目标是有效的。
309796	58682	美联储博斯蒂克：通胀预期面临被锚定在2%下方的风险，如果真是如此，美联储将很难达到目标。
309796	273007	美联储主席鲍威尔：美联储将考虑偏离2%通胀目标的因素。
309796	468162	美联储主席鲍威尔：致力于实现系统化的通胀目标。
309796	295851	美联储主席鲍威尔：对通胀逐渐走强持有信心。
309796	438055	美联储主席耶伦：我们也意识到了通胀长期未达到目标的状况。
309796	240447	美联储主席鲍威尔：2%的通胀目标正在奏效，市场理解这点。
309796	437789	美联储主席鲍威尔：进一步逐步加息将最有利于实现美联储的通胀和就业目标。
309796	202727	美联储卡什卡利：美联储应该更耐心，等待通胀提高。
309796	144495	美国达拉斯联储主席Kaplan：如果我们等待观察实际通胀，可能行动上就会显得太晚。
309796	110216	美联储主席鲍威尔：FOMC预计风险大体均衡，正密切关注通胀。
309796	383571	美联储主席鲍威尔：美国经济前景强劲，通胀将涨至2%。
309796	123272	美联储主席鲍威尔：明白通胀将会受到多方因素的影响。
309796	413312	美联储主席鲍威尔：我们仍强烈遵循2%的通胀目标。
322697	219824	美国天然气期货价格跌1.2%，现报2.627美元/百万英热
322697	190312	【行情】美国天然气期货价格小幅下跌，现报2.978美元/百万英热。
322697	418016	美国天然气期货价格小幅下跌，现报2.978美元/百万英热。
322697	455990	【行情】美国天然气期货价格小幅下跌，现报2.978美元/百万英热
322697	258528	【行情】天然气期货价格日内涨逾2%，逼近3美元/百万英热关口，现报2.989美元/百万英热。
322697	201333	【行情】美国天然气期货价格涨幅扩大至2%，现报2.748美元/百万英热。
322697	349500	【行情】美国天然气期货价格跌幅扩大至4%，现报2.59美元/百万英热。
322697	402447	【行情】美国天然气期货价格扩大跌幅至5%，现报2.758美元/百万英热。
322697	29604	【行情】天然气期货价格日内涨近2%，现报2.962美元/百万英热。
322697	5643	【行情】美国天然气期货价格跌超5%，下破2.7关口，现报2.689美元/百万英热。
322697	24311	【行情】EIA天然气库存公布后，美国天然气期货价格短线上涨，现报3.19美元/百万英热。
322697	291320	美国天然气期货价格涨幅扩大至2%，现报2.748美元/百万英热。
322697	265220	【行情】美国天然气期货价格涨幅扩大至2%，现报2.748美元/百万英热
322697	159510	【行情】天然气期货价格涨幅扩大至2%，现报3.231美元/百万英热。
322697	311219	【行情】天然气期货价格日内涨幅逾4%，现报3.650美元/百万英热。
322697	316688	【行情】天然气期货价格日内跌幅逾4.5%，现报2.864美元/百万英热。
322697	207034	【行情】美国天然气期货跌5%，现报3.045美元/百万英热。
322697	56531	美国天然气期货价格由跌转涨至2.90关口上方，日内涨幅逾6%，现报2.902美元/百万英热。EIA天然气库存公布后，天然气期货价格小幅下跌，现报2.872美元/百万英热。（华尔街见闻）
322697	320245	【行情】据路透，美国天然气期货涨幅一度扩大至5%，现报3.279美元/百万英热。
322697	162929	【行情】EIA天然气库存公布后，天然气期货价格短线上扬，现报2.655美元/百万英热。
358093	247957	日本内阁官房长官菅义伟：美国副总统彭斯将于2月6日访问日本
358093	308626	日本内阁官房长官菅义伟：美国副总统彭斯将于2月6日访问日本。
358093	152190	日本内阁官房长官菅义伟：菲律宾总统杜特尔特将于10月29日起访问日本
358093	368128	日本内阁官房长官菅义伟：菲律宾总统杜特尔特将在10月29日起访问日本
358093	76562	日本内阁官房长官菅义伟：菲律宾总统杜特尔特将在10月29日起访问日本。
358093	112294	"日本内阁官房长官菅义伟：安倍晋三将于3月30日至4月2日访问美国出席核峰会。
358093	388451	日本内阁官房长官菅义伟：首相安倍晋三将从今天起访问越南和菲律宾
358093	444885	日本内阁官房长官菅义伟：首相安倍晋三将从今天起访问越南和菲律宾。
358093	324008	日本内阁官房长官菅义伟：日本内阁批准TPP法案。
358093	226971	日本内阁官房长官菅义伟：日本首相安倍将在8月3日重组内阁。
358093	296304	日本内阁官房长官菅义伟：美国副总统彭斯将于2月7日下午与日本首相安倍晋三会晤。
358093	105483	日本内阁官房长官菅义伟：日本首相安倍晋三将与菲律宾总统杜特尔特于明天举行面谈
358093	474395	日本内阁官房长官菅义伟：日本首相安倍晋三将于2月9日-13日访问美国，财政、外交及贸易大臣也将访问美国。
358093	146079	日本内阁官房长官菅义伟：美国副总统彭斯不打算与日本财务大臣麻生太郎会面。
358093	229090	"日本内阁官房长官菅义伟：日本在美国进行大量投资。
358093	82287	日本内阁官房长官菅义伟：首相安倍晋三与美国总统特朗普确认朝鲜半岛无核化立场
358093	79938	日本内阁官房长官菅义伟：日本经济基本面稳固。
358093	409154	日本内阁官房长官菅义伟：日本首相安倍晋三将与菲律宾总统杜特尔特于明天举行面谈。
358093	228304	日本内阁官房长官菅义伟：奥巴马、安倍同意就尽早通过TPP进行合作。
358093	373683	日本内阁官房长官菅义伟：首相安倍晋三与美国总统特朗普确认朝鲜半岛无核化立场。
367410	748	日本经济再生大臣茂木敏充：日本央行宽松的货币政策已经帮助去除了通缩的思维模式
367410	231052	日本经济再生大臣茂木敏充：日本经济不再处于通缩状态。
367410	68798	日本经济再生大臣茂木敏充：日本很快将摆脱通缩局面。
367410	116445	日本经济再生大臣茂木敏充：预计日本央行将努力实现通胀目标。
367410	429502	日本经济再生大臣茂木敏充：在决定通缩是否已经结束时，不能仅依赖一个经济指标。
367410	130216	日本经济再生大臣茂木敏充：日本很快将摆脱通缩局面；希望日本央行行长黑田东彦及副行长们在日本央行尽最大努力。
367410	117649	日本经济再生大臣茂木敏充：在决定通缩是否已经结束时，不能仅依赖一个经济指标
367410	319071	日本经济再生大臣茂木敏充：价格趋势已经改变，但还需要仔细讨论，才能确定通缩是否已经结束。
367410	365055	日本经济再生大臣茂木敏充：日本经济正在温和复苏。
367410	93053	日本经济再生担当大臣茂木敏充：日本经济运行良好。
367410	164133	日本经济再生大臣茂木敏充：在决定是否宣布结束通缩时，不能单凭一项经济指标。
367410	270971	日本经济再生大臣茂木敏充：日本经济保持温和复苏的态势。
367410	455731	日本经济再生大臣茂木敏充：希望日本央行继续与政府协力实现2%的通胀目标。
